System,User,Operation,Object,Date,Time
SALES,amaly,SELECT,ORDERS,2020-06-22,13:19:36
PM,jsmidt,SELECT,TASKS,2020-06-22,13:19:44
SALES,apuzon,SELECT,ORDERS,2020-06-22,13:20:29
SALES,amaly,SELECT,ORDERS,2020-06-22,13:23:29
PM,tlalka,LOGOFF,none,2020-06-22,13:23:40
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-22,13:24:30
PM,apuzon,INSERT,PAYMENTS,2020-06-22,13:24:48
PM,apuzon,INSERT,PAYMENTS,2020-06-22,13:28:02
SALES,ktarnows,ALTER,PRODUCTS,2020-06-22,13:28:07
PM,aosinska,SELECT,PROJECT_DETAILS,2020-06-22,13:28:36
PM,aosinska,LOGOFF,none,2020-06-22,13:28:55
PM,mszkopianski,LOGOFF,none,2020-06-22,13:29:47
SALES,amaly,SELECT,DISTRIBUTORS,2020-06-22,13:30:09
PM,gostrow,LOGOFF,none,2020-06-22,13:31:12
PM,zfenicki,LOGON,none,2020-06-22,13:31:57
PM,rbielik,LOGOFF,none,2020-06-22,13:32:37
SALES,amaly,SELECT,ORDERS,2020-06-22,13:34:22
PM,amaly,LOGOFF,none,2020-06-22,13:35:35
PM,mwyjko,UPDATE,CLIENTS,2020-06-22,13:38:10
PM,zfenicki,LOGOFF,none,2020-06-22,13:40:10
PM,gnyski,LOGON,none,2020-06-22,13:40:55
PM,amaly,LOGON,none,2020-06-22,13:41:03
PM,adynka,LOGON,none,2020-06-22,13:42:32
PM,zfenicki,LOGON,none,2020-06-22,13:42:49
PM,kespiel,DROP USER,none,2020-06-22,13:43:39
SALES,amaly,SELECT,PRODUCTS,2020-06-22,13:44:00
PM,kuszka,DELETE,CLIENTS,2020-06-22,13:45:57
PM,zfenicki,DELETE,ASSIGNMENTS,2020-06-22,13:46:41
PM,mwarzycha,INSERT,DIVISIONS,2020-06-22,13:48:22
SALES,app,UPDATE,ORDERS,2020-06-22,13:48:36
PM,amaly,LOGOFF,none,2020-06-22,13:50:08
PM,aosinska,LOGON,none,2020-06-22,13:54:00
PM,ktarnows,LOGOFF,none,2020-06-22,13:57:36
SALES,sbaszel,DELETE,WAREHOUSES,2020-06-22,14:01:50
PM,ktarnows,LOGON,none,2020-06-22,14:03:45
PM,ktarnows,LOGOFF,none,2020-06-22,14:04:03
PM,sbaszel,LOGOFF,none,2020-06-22,14:04:09
PM,kespiel,CREATE ROLE,none,2020-06-22,14:06:30
PM,kuszka,LOGOFF,none,2020-06-22,14:07:01
PM,amaly,LOGON,none,2020-06-22,14:12:39
PM,apuzon,LOGOFF,none,2020-06-22,14:13:04
PM,kuszka,LOGON,none,2020-06-22,14:14:27
PM,aosinska,UPDATE,PROJECT_DETAILS,2020-06-22,14:14:53
PM,gostrow,LOGON,none,2020-06-22,14:16:03
PM,apuzon,LOGON,none,2020-06-22,14:17:15
PM,mwarzycha,SELECT,EMPLOYEES,2020-06-22,14:20:47
PM,sbaszel,LOGON,none,2020-06-22,14:21:15
PM,aosinska,INSERT,PROJECTS,2020-06-22,14:23:08
PM,amaly,LOGOFF,none,2020-06-22,14:25:38
SALES,app,DELETE,ORDERS,2020-06-22,14:25:58
SALES,app,DELETE,ORDERS,2020-06-22,14:26:26
PM,mszkopianski,LOGON,none,2020-06-22,14:29:34
PM,kespiel,DROP USER,none,2020-06-22,14:31:51
SALES,app,UPDATE,ORDERS,2020-06-22,14:35:49
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-06-22,14:35:59
SALES,sbaszel,SELECT,PRODUCTS,2020-06-22,14:38:26
PM,mwyjko,DELETE,ASSIGNMENTS,2020-06-22,14:40:03
PM,pskala,LOGOFF,none,2020-06-22,14:41:49
PM,mwarzycha,SELECT,EMPLOYEES,2020-06-22,14:42:31
PM,aosinska,UPDATE,PROJECTS,2020-06-22,14:42:48
PM,ktarnows,LOGON,none,2020-06-22,14:48:36
PM,kespiel,CREATE TABLE,none,2020-06-22,14:49:00
SALES,app,INSERT,ORDERS,2020-06-22,14:52:33
PM,kespiel,ALTER USER,none,2020-06-22,14:53:23
PM,mjarcinska,DELETE,ASSIGNMENTS,2020-06-22,14:54:05
PM,zkrepy,SELECT,TASKS,2020-06-22,14:54:21
PM,jsmidt,LOGOFF,none,2020-06-22,14:59:27
PM,kuszka,DELETE,CLIENTS,2020-06-22,15:05:19
PM,kuszka,DELETE,CLIENTS,2020-06-22,15:06:41
PM,jsmidt,LOGON,none,2020-06-22,15:09:27
PM,ktarnows,LOGOFF,none,2020-06-22,15:09:55
PM,aosinska,UPDATE,PROJECT_DETAILS,2020-06-22,15:11:36
PM,ktarnows,LOGON,none,2020-06-22,15:11:59
PM,mwarzycha,INSERT,SKILLS,2020-06-22,15:12:02
SALES,app,SELECT,ORDERS,2020-06-22,15:13:07
SALES,sbaszel,INSERT,PRODUCTS,2020-06-22,15:14:45
PM,amaly,LOGON,none,2020-06-22,15:15:57
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-22,15:16:39
PM,mwarzycha,LOGOFF,none,2020-06-22,15:17:14
PM,mszkopianski,LOGOFF,none,2020-06-22,15:18:52
PM,ktarnows,LOGOFF,none,2020-06-22,15:19:14
SALES,sbaszel,SELECT,PRODUCTS,2020-06-22,15:19:30
PM,apuzon,INSERT,PAYMENTS,2020-06-22,15:20:17
PM,zfenicki,SELECT,SKILLS,2020-06-22,15:21:55
PM,zfenicki,UPDATE,ASSIGNMENTS,2020-06-22,15:24:29
PM,tlalka,LOGON,none,2020-06-22,15:25:31
PM,aosinska,LOGOFF,none,2020-06-22,15:25:53
PM,ktarnows,LOGON,none,2020-06-22,15:26:48
PM,mwarzycha,LOGON,none,2020-06-22,15:27:00
PM,kuszka,LOGOFF,none,2020-06-22,15:27:23
PM,amaly,SELECT,CUSTOMERS,2020-06-22,15:27:30
SALES,sbaszel,INSERT,WAREHOUSES,2020-06-22,15:29:12
PM,mwarzycha,UPDATE,EXPERIENCES,2020-06-22,15:30:25
PM,app,LOGOFF,none,2020-06-22,15:31:54
PM,mwarzycha,LOGOFF,none,2020-06-22,15:32:21
PM,ktarnows,ALTER,EXPERIENCES,2020-06-22,15:33:24
SALES,sbaszel,INSERT,PRODUCTS,2020-06-22,15:33:26
PM,sbaszel,LOGOFF,none,2020-06-22,15:38:05
PM,aosinska,LOGON,none,2020-06-22,15:38:17
SALES,gostrow,SELECT,ORDERS,2020-06-22,15:38:17
PM,aosinska,SELECT,ASSIGNMENTS,2020-06-22,15:39:35
PM,sbaszel,LOGON,none,2020-06-22,15:46:07
PM,aosinska,INSERT,PROJECTS,2020-06-22,15:46:53
SALES,apuzon,SELECT,ORDERS,2020-06-22,15:48:16
PM,mwyjko,SELECT,PROJECTS,2020-06-22,15:54:15
PM,mwarzycha,LOGON,none,2020-06-22,15:54:26
PM,amaly,LOGOFF,none,2020-06-22,15:54:56
PM,mjarcinska,DELETE,TASKS,2020-06-22,15:55:12
PM,ktarnows,ALTER,PAYMENTS,2020-06-22,15:58:44
PM,aosinska,SELECT,PROJECT_TYPE,2020-06-22,16:03:31
PM,zfenicki,INSERT,ASSIGNMENTS,2020-06-22,16:03:56
SALES,sbaszel,DELETE,WAREHOUSES,2020-06-22,16:08:51
PM,ktarnows,ALTER,DIVISIONS,2020-06-22,16:10:14
SALES,apuzon,SELECT,ORDERS,2020-06-22,16:11:55
SALES,sbaszel,INSERT,WAREHOUSES,2020-06-22,16:12:01
SALES,sbaszel,UPDATE,WAREHOUSES,2020-06-22,16:19:37
PM,app,LOGON,none,2020-06-22,16:25:21
PM,ktarnows,LOGOFF,none,2020-06-22,16:25:43
SALES,gnyski,DELETE,ORDERS,2020-06-22,16:28:12
PM,apuzon,SELECT,PAYMENTS,2020-06-22,16:29:23
PM,mwarzycha,UPDATE,EXPERIENCES,2020-06-22,16:34:32
PM,ktarnows,LOGON,none,2020-06-22,16:35:11
PM,mwyjko,DELETE,PROJECT_STATUS,2020-06-22,16:36:06
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-22,16:36:25
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-06-22,16:41:18
PM,tlalka,SELECT,TASKS,2020-06-22,16:41:30
PM,app,LOGOFF,none,2020-06-22,16:41:58
PM,mszkopianski,LOGON,none,2020-06-22,16:42:10
PM,zfenicki,UPDATE,PROJECT_DETAILS,2020-06-22,16:43:13
PM,rbielik,LOGON,none,2020-06-22,16:44:00
PM,apuzon,LOGOFF,none,2020-06-22,16:51:08
PM,anowotworski,SELECT,ASSIGNMENTS,2020-06-22,16:51:44
PM,aosinska,SELECT,PROJECT_TYPE,2020-06-22,16:54:20
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-22,16:55:42
PM,amaly,LOGON,none,2020-06-22,16:56:06
SALES,amaly,SELECT,ORDERS,2020-06-22,16:58:23
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-22,16:59:21
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-23,09:02:49
SALES,sbaszel,INSERT,PRODUCTS,2020-06-23,09:04:21
PM,adynka,LOGOFF,none,2020-06-23,09:06:07
PM,mwarzycha,UPDATE,EXPERIENCES,2020-06-23,09:09:12
PM,kespiel,CREATE ROLE,none,2020-06-23,09:09:22
PM,apuzon,LOGON,none,2020-06-23,09:12:35
PM,apuzon,INSERT,PAYMENTS,2020-06-23,09:13:03
PM,sbaszel,LOGOFF,none,2020-06-23,09:16:06
PM,aosinska,DELETE,PROJECT_TYPE,2020-06-23,09:17:15
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-06-23,09:22:21
PM,apuzon,DELETE,PAYMENTS,2020-06-23,09:23:06
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-23,09:27:20
PM,mwarzycha,SELECT,DEPARTMENTS,2020-06-23,09:28:04
PM,kespiel,LOGOFF,none,2020-06-23,09:29:50
PM,mwarzycha,INSERT,DIVISIONS,2020-06-23,09:32:57
SALES,amaly,SELECT,DISTRIBUTORS,2020-06-23,09:33:39
PM,aosinska,DELETE,PROJECT_DETAILS,2020-06-23,09:33:39
PM,kuszka,LOGON,none,2020-06-23,09:34:06
PM,aosinska,LOGOFF,none,2020-06-23,09:37:52
PM,adynka,LOGON,none,2020-06-23,09:41:41
PM,amaly,LOGOFF,none,2020-06-23,09:41:58
PM,aosinska,LOGON,none,2020-06-23,09:43:12
PM,aosinska,DELETE,PROJECT_TYPE,2020-06-23,09:44:41
SALES,kuszka,UPDATE,ORDERS,2020-06-23,09:45:31
PM,aosinska,INSERT,PROJECT_TYPE,2020-06-23,09:46:01
PM,aosinska,SELECT,CUSTOMERS,2020-06-23,09:46:48
PM,mjarcinska,LOGOFF,none,2020-06-23,09:47:21
PM,anowotworski,LOGOFF,none,2020-06-23,09:47:24
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-06-23,09:50:33
PM,zfenicki,SELECT,CUSTOMERS,2020-06-23,09:53:10
PM,amaly,LOGON,none,2020-06-23,09:55:16
PM,kuszka,DELETE,CUSTOMERS,2020-06-23,09:58:32
PM,aosinska,UPDATE,PROJECT_DETAILS,2020-06-23,09:59:12
SALES,ktarnows,ALTER,PRODUCTS,2020-06-23,09:59:50
PM,gnyski,LOGOFF,none,2020-06-23,10:01:17
PM,kuszka,LOGOFF,none,2020-06-23,10:01:42
PM,gnyski,LOGON,none,2020-06-23,10:02:13
PM,mszkopianski,DROP USER,none,2020-06-23,10:03:10
PM,sbaszel,LOGON,none,2020-06-23,10:03:32
PM,kespiel,LOGON,none,2020-06-23,10:03:34
SALES,sbaszel,DELETE,WAREHOUSES,2020-06-23,10:04:23
PM,aosinska,DELETE,PROJECTS,2020-06-23,10:07:16
PM,app,LOGON,none,2020-06-23,10:10:33
SALES,app,INSERT,ORDERS,2020-06-23,10:15:14
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-23,10:15:24
PM,mwarzycha,LOGOFF,none,2020-06-23,10:16:27
PM,mwarzycha,LOGON,none,2020-06-23,10:17:56
PM,amaly,LOGOFF,none,2020-06-23,10:21:33
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-23,10:22:36
PM,zfenicki,SELECT,PROJECT_CATEGORY,2020-06-23,10:22:42
PM,mszkopianski,ALTER USER,none,2020-06-23,10:23:31
PM,gostrow,LOGOFF,none,2020-06-23,10:24:59
PM,kespiel,CREATE TABLE,none,2020-06-23,10:25:05
SALES,gnyski,INSERT,ORDERS,2020-06-23,10:31:46
PM,gnyski,INSERT,CUSTOMERS,2020-06-23,10:31:56
PM,anowotworski,LOGON,none,2020-06-23,10:33:15
PM,ktarnows,LOGOFF,none,2020-06-23,10:33:47
PM,apuzon,DELETE,PAYMENTS,2020-06-23,10:37:32
PM,kespiel,CREATE ROLE,none,2020-06-23,10:40:05
PM,pskala,LOGON,none,2020-06-23,10:42:17
PM,mszkopianski,CREATE ROLE,none,2020-06-23,10:44:10
PM,gostrow,LOGON,none,2020-06-23,10:44:13
PM,amaly,LOGON,none,2020-06-23,10:45:38
PM,zkrepy,LOGOFF,none,2020-06-23,10:46:01
PM,aosinska,UPDATE,PROJECTS,2020-06-23,10:46:33
PM,apuzon,INSERT,PAYMENTS,2020-06-23,10:48:29
SALES,app,INSERT,ORDERS,2020-06-23,10:49:52
SALES,amaly,SELECT,PRODUCTS,2020-06-23,10:51:48
PM,gostrow,LOGOFF,none,2020-06-23,10:54:35
SALES,apuzon,SELECT,ORDERS,2020-06-23,10:57:39
PM,mwarzycha,LOGOFF,none,2020-06-23,11:00:22
PM,ktarnows,LOGON,none,2020-06-23,11:00:34
PM,ktarnows,ALTER,CUSTOMERS,2020-06-23,11:01:26
SALES,gnyski,DELETE,ORDERS,2020-06-23,11:03:22
PM,mwarzycha,LOGON,none,2020-06-23,11:03:51
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-06-23,11:06:07
PM,jsmidt,LOGOFF,none,2020-06-23,11:06:49
PM,ktarnows,LOGOFF,none,2020-06-23,11:08:02
SALES,app,DELETE,ORDERS,2020-06-23,11:09:22
PM,apuzon,DELETE,PAYMENTS,2020-06-23,11:11:18
PM,mwyjko,SELECT,CLIENTS,2020-06-23,11:14:30
PM,ktarnows,LOGON,none,2020-06-23,11:15:03
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-06-23,11:15:13
PM,ktarnows,ALTER,EMPLOYEES,2020-06-23,11:16:01
SALES,app,INSERT,ORDERS,2020-06-23,11:17:42
PM,apuzon,DELETE,PAYMENTS,2020-06-23,11:18:56
PM,mjarcinska,LOGON,none,2020-06-23,11:19:07
PM,ktarnows,ALTER,DIVISIONS,2020-06-23,11:20:46
PM,mwyjko,INSERT,PROJECT_STATUS,2020-06-23,11:20:49
SALES,app,SELECT,PRODUCTS,2020-06-23,11:21:48
PM,aosinska,DELETE,PROJECTS,2020-06-23,11:24:00
SALES,app,UPDATE,ORDERS,2020-06-23,11:24:14
PM,amaly,LOGOFF,none,2020-06-23,11:25:17
PM,mwarzycha,INSERT,SKILLS,2020-06-23,11:26:15
PM,apuzon,UPDATE,PAYMENTS,2020-06-23,11:29:53
SALES,app,DELETE,ORDERS,2020-06-23,11:31:21
PM,kuszka,LOGON,none,2020-06-23,11:33:45
SALES,app,INSERT,ORDERS,2020-06-23,11:36:26
PM,ktarnows,LOGOFF,none,2020-06-23,11:44:10
PM,mszkopianski,CREATE ROLE,none,2020-06-23,11:44:44
PM,adynka,SELECT,ASSIGNMENTS,2020-06-23,11:45:42
PM,mwarzycha,UPDATE,DIVISIONS,2020-06-23,11:46:55
SALES,app,DELETE,ORDERS,2020-06-23,11:48:25
PM,sbaszel,LOGOFF,none,2020-06-23,11:49:03
PM,ktarnows,LOGON,none,2020-06-23,11:49:21
PM,apuzon,DELETE,PAYMENTS,2020-06-23,11:50:19
PM,mwarzycha,SELECT,EMPLOYEES,2020-06-23,11:50:40
PM,amaly,LOGON,none,2020-06-23,11:52:08
SALES,apuzon,SELECT,ORDERS,2020-06-23,11:54:12
SALES,amaly,SELECT,PRODUCTS,2020-06-23,11:54:56
PM,apuzon,DELETE,PAYMENTS,2020-06-23,11:55:09
PM,app,LOGOFF,none,2020-06-23,11:55:22
PM,jsmidt,LOGON,none,2020-06-23,11:58:41
PM,sbaszel,LOGON,none,2020-06-23,12:02:15
PM,aosinska,LOGOFF,none,2020-06-23,12:02:53
PM,app,LOGON,none,2020-06-23,12:02:56
SALES,rbielik,SELECT,WAREHOUSES,2020-06-23,12:04:00
PM,kespiel,ALTER USER,none,2020-06-23,12:05:18
PM,jsmidt,SELECT,TASKS,2020-06-23,12:12:34
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-23,12:12:48
PM,rbielik,LOGOFF,none,2020-06-23,12:13:07
PM,app,LOGOFF,none,2020-06-23,12:14:46
PM,mszkopianski,CREATE ROLE,none,2020-06-23,12:16:08
PM,mszkopianski,CREATE ROLE,none,2020-06-23,12:24:43
PM,aosinska,LOGON,none,2020-06-23,12:26:35
PM,apuzon,LOGOFF,none,2020-06-23,12:26:42
PM,mszkopianski,DROP USER,none,2020-06-23,12:28:22
PM,mjarcinska,DELETE,ASSIGNMENTS,2020-06-23,12:28:34
PM,ktarnows,LOGOFF,none,2020-06-23,12:29:01
PM,aosinska,DELETE,PROJECT_TYPE,2020-06-23,12:32:29
PM,mszkopianski,SET ROLE,none,2020-06-23,12:36:58
PM,mwyjko,SELECT,PROJECT_CATEGORY,2020-06-23,12:39:53
PM,mszkopianski,SET ROLE,none,2020-06-23,12:42:32
PM,amaly,SELECT,CUSTOMERS,2020-06-23,12:43:31
PM,ktarnows,LOGON,none,2020-06-23,12:47:36
PM,rbielik,LOGON,none,2020-06-23,12:47:41
PM,kuszka,LOGOFF,none,2020-06-23,12:48:12
SALES,rbielik,SELECT,ORDERS,2020-06-23,12:48:57
PM,mwarzycha,DELETE,DEPARTMENTS,2020-06-23,12:49:07
PM,rbielik,LOGOFF,none,2020-06-23,12:49:44
PM,jsmidt,LOGOFF,none,2020-06-23,12:51:07
PM,kuszka,LOGON,none,2020-06-23,12:53:56
PM,adynka,LOGOFF,none,2020-06-23,12:54:04
PM,app,LOGON,none,2020-06-23,12:56:32
PM,aosinska,LOGOFF,none,2020-06-23,12:58:30
PM,mwarzycha,SELECT,EXPERIENCES,2020-06-23,13:01:02
PM,mszkopianski,SET ROLE,none,2020-06-23,13:01:56
PM,amaly,LOGOFF,none,2020-06-23,13:06:43
PM,tlalka,LOGOFF,none,2020-06-23,13:11:05
PM,mszkopianski,ALTER USER,none,2020-06-23,13:11:32
PM,ktarnows,LOGOFF,none,2020-06-23,13:11:49
PM,mwarzycha,SELECT,SKILLS,2020-06-23,13:12:10
PM,rbielik,LOGON,none,2020-06-23,13:14:07
PM,mwarzycha,UPDATE,EXPERIENCES,2020-06-23,13:16:21
PM,kuszka,SELECT,CLIENTS,2020-06-23,13:17:27
PM,amaly,LOGON,none,2020-06-23,13:18:34
PM,kespiel,SET ROLE,none,2020-06-23,13:18:40
PM,kespiel,SET ROLE,none,2020-06-23,13:20:09
PM,mwarzycha,LOGOFF,none,2020-06-23,13:22:46
PM,amaly,SELECT,CUSTOMERS,2020-06-23,13:23:21
PM,ktarnows,LOGON,none,2020-06-23,13:23:40
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-06-23,13:26:59
PM,gostrow,LOGON,none,2020-06-23,13:28:31
PM,mszkopianski,CREATE ROLE,none,2020-06-23,13:28:50
PM,kespiel,CREATE TABLE,none,2020-06-23,13:30:38
PM,aosinska,LOGON,none,2020-06-23,13:33:21
PM,ktarnows,ALTER,PROJECT_CATEGORY,2020-06-23,13:34:06
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-23,13:35:02
PM,apuzon,LOGON,none,2020-06-23,13:38:06
PM,aosinska,DELETE,PROJECT_DETAILS,2020-06-23,13:38:50
PM,mwarzycha,LOGON,none,2020-06-23,13:39:15
PM,gnyski,SELECT,CUSTOMERS,2020-06-23,13:41:34
PM,kespiel,ALTER USER,none,2020-06-23,13:45:53
SALES,sbaszel,INSERT,WAREHOUSES,2020-06-23,13:47:38
PM,ktarnows,LOGOFF,none,2020-06-23,13:47:48
PM,amaly,LOGOFF,none,2020-06-23,13:48:04
PM,amaly,LOGON,none,2020-06-23,13:50:35
PM,mszkopianski,ALTER USER,none,2020-06-23,13:50:41
PM,zfenicki,UPDATE,PROJECT_STATUS,2020-06-23,13:52:25
PM,amaly,SELECT,CUSTOMERS,2020-06-23,13:52:26
PM,zkrepy,LOGON,none,2020-06-23,13:54:09
PM,aosinska,INSERT,PROJECTS,2020-06-23,13:57:24
SALES,app,SELECT,DISTRIBUTORS,2020-06-23,13:58:07
PM,mjarcinska,LOGOFF,none,2020-06-23,13:58:23
PM,ktarnows,LOGON,none,2020-06-23,13:58:46
PM,mwarzycha,UPDATE,EXPERIENCES,2020-06-23,14:01:48
PM,mjarcinska,LOGON,none,2020-06-23,14:03:16
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-23,14:03:25
PM,ktarnows,LOGOFF,none,2020-06-23,14:04:06
SALES,mwarzycha,DELETE,DISTRIBUTORS,2020-06-23,14:04:12
PM,mwarzycha,DELETE,EMPLOYEES,2020-06-23,14:04:27
PM,aosinska,LOGOFF,none,2020-06-23,14:04:49
PM,aosinska,LOGON,none,2020-06-23,14:05:25
PM,zfenicki,DELETE,TASKS,2020-06-23,14:06:06
PM,mszkopianski,ALTER USER,none,2020-06-23,14:06:26
SALES,app,SELECT,DISTRIBUTORS,2020-06-23,14:06:32
PM,ktarnows,LOGON,none,2020-06-23,14:07:47
PM,ktarnows,ALTER,DIVISIONS,2020-06-23,14:11:02
PM,pskala,LOGOFF,none,2020-06-23,14:12:03
SALES,sbaszel,SELECT,PRODUCTS,2020-06-23,14:12:41
PM,apuzon,SELECT,PAYMENTS,2020-06-23,14:14:10
PM,mjarcinska,INSERT,TASKS,2020-06-23,14:15:26
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-23,14:18:27
PM,amaly,LOGOFF,none,2020-06-23,14:18:33
PM,gostrow,LOGOFF,none,2020-06-23,14:19:52
PM,gostrow,LOGON,none,2020-06-23,14:21:22
SALES,ktarnows,ALTER,ORDERS,2020-06-23,14:24:37
PM,mwyjko,DELETE,TASKS,2020-06-23,14:25:26
PM,apuzon,SELECT,PAYMENTS,2020-06-23,14:28:49
SALES,gnyski,SELECT,DISTRIBUTORS,2020-06-23,14:35:56
SALES,rbielik,SELECT,ORDERS,2020-06-23,14:36:06
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-23,14:36:43
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-06-23,14:38:44
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-23,14:41:09
PM,amaly,LOGON,none,2020-06-23,14:42:06
PM,rbielik,LOGOFF,none,2020-06-23,14:44:34
SALES,app,INSERT,ORDERS,2020-06-23,14:45:33
PM,apuzon,LOGOFF,none,2020-06-23,14:47:23
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-06-23,14:50:41
PM,kespiel,SET ROLE,none,2020-06-23,14:54:24
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-06-23,15:06:38
SALES,gnyski,UPDATE,ORDERS,2020-06-23,15:07:05
PM,gostrow,LOGOFF,none,2020-06-23,15:07:24
SALES,ktarnows,ALTER,PRODUCTS,2020-06-23,15:07:44
PM,gnyski,INSERT,CLIENTS,2020-06-23,15:08:00
PM,aosinska,LOGOFF,none,2020-06-23,15:08:22
PM,rbielik,LOGON,none,2020-06-23,15:11:33
PM,mjarcinska,DELETE,ASSIGNMENTS,2020-06-23,15:13:01
PM,kuszka,LOGOFF,none,2020-06-23,15:13:27
PM,amaly,SELECT,CUSTOMERS,2020-06-23,15:16:50
PM,amaly,SELECT,CUSTOMERS,2020-06-23,15:17:58
SALES,sbaszel,INSERT,PRODUCTS,2020-06-23,15:20:13
PM,ktarnows,LOGOFF,none,2020-06-23,15:22:09
SALES,gnyski,SELECT,DISTRIBUTORS,2020-06-23,15:26:28
PM,apuzon,LOGON,none,2020-06-23,15:28:41
PM,apuzon,DELETE,PAYMENTS,2020-06-23,15:29:17
PM,apuzon,UPDATE,PAYMENTS,2020-06-23,15:31:02
PM,app,LOGOFF,none,2020-06-23,15:32:41
PM,gnyski,DELETE,CLIENTS,2020-06-23,15:36:09
PM,anowotworski,SELECT,ASSIGNMENTS,2020-06-23,15:36:10
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-23,15:37:19
PM,app,LOGON,none,2020-06-23,15:38:27
PM,mwyjko,DELETE,PROJECT_STATUS,2020-06-23,15:41:42
PM,mwarzycha,LOGOFF,none,2020-06-23,15:45:38
PM,gostrow,LOGON,none,2020-06-23,15:46:41
SALES,apuzon,SELECT,ORDERS,2020-06-23,15:50:54
PM,tlalka,LOGON,none,2020-06-23,15:51:33
PM,zfenicki,DELETE,TASKS,2020-06-23,15:56:15
PM,amaly,SELECT,CUSTOMERS,2020-06-23,15:57:02
SALES,gnyski,SELECT,PRODUCTS,2020-06-23,15:58:48
PM,ktarnows,LOGON,none,2020-06-23,15:58:48
PM,aosinska,LOGON,none,2020-06-23,16:01:28
PM,adynka,LOGON,none,2020-06-23,16:06:16
SALES,amaly,SELECT,PRODUCTS,2020-06-23,16:08:17
SALES,app,UPDATE,ORDERS,2020-06-23,16:08:24
PM,mjarcinska,SELECT,ASSIGNMENTS,2020-06-23,16:09:44
PM,amaly,SELECT,CUSTOMERS,2020-06-23,16:11:53
PM,kespiel,LOGOFF,none,2020-06-23,16:12:02
PM,aosinska,DELETE,PROJECT_DETAILS,2020-06-23,16:15:43
PM,rbielik,LOGOFF,none,2020-06-23,16:16:46
PM,kuszka,LOGON,none,2020-06-23,16:16:52
PM,mszkopianski,SET ROLE,none,2020-06-23,16:17:54
SALES,app,UPDATE,ORDERS,2020-06-23,16:25:04
SALES,apuzon,SELECT,ORDERS,2020-06-23,16:25:51
PM,anowotworski,SELECT,ASSIGNMENTS,2020-06-23,16:27:05
PM,mszkopianski,CREATE TABLE,none,2020-06-23,16:27:30
PM,gnyski,SELECT,CLIENTS,2020-06-23,16:28:59
PM,kespiel,LOGON,none,2020-06-23,16:31:01
PM,rbielik,LOGON,none,2020-06-23,16:31:28
SALES,ktarnows,ALTER,WAREHOUSES,2020-06-23,16:32:25
PM,mwarzycha,LOGON,none,2020-06-23,16:32:48
SALES,gnyski,SELECT,DISTRIBUTORS,2020-06-23,16:34:12
PM,mwarzycha,SELECT,DIVISIONS,2020-06-23,16:35:43
PM,jsmidt,LOGON,none,2020-06-23,16:36:47
PM,tlalka,LOGOFF,none,2020-06-23,16:38:53
PM,mjarcinska,UPDATE,ASSIGNMENTS,2020-06-23,16:42:49
PM,zkrepy,LOGOFF,none,2020-06-23,16:45:46
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-23,16:46:55
PM,ktarnows,ALTER,CUSTOMERS,2020-06-23,16:47:40
PM,anowotworski,SELECT,TASKS,2020-06-23,16:53:11
PM,gnyski,DELETE,CLIENTS,2020-06-23,16:56:04
PM,apuzon,INSERT,PAYMENTS,2020-06-23,16:56:30
PM,app,LOGOFF,none,2020-06-23,16:58:49
PM,apuzon,DELETE,PAYMENTS,2020-06-23,16:59:13
PM,amaly,LOGOFF,none,2020-06-24,09:00:30
PM,apuzon,INSERT,PAYMENTS,2020-06-24,09:05:23
PM,mwarzycha,LOGOFF,none,2020-06-24,09:07:11
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-06-24,09:09:09
PM,app,LOGON,none,2020-06-24,09:11:44
PM,amaly,LOGON,none,2020-06-24,09:14:16
PM,ktarnows,LOGOFF,none,2020-06-24,09:17:56
PM,apuzon,UPDATE,PAYMENTS,2020-06-24,09:21:56
