,System,User,Operation,Object,Date,Day,Time
81507,1,19,1,,20200716,4,133410
81508,1,1,2,,20200716,4,133452
81509,1,16,8,12.0,20200716,4,133741
81510,1,6,2,,20200716,4,133757
81511,2,20,3,16.0,20200716,4,133916
81512,1,16,2,,20200716,4,133958
81513,1,1,1,,20200716,4,134017
81514,1,11,11,,20200716,4,134031
81515,2,18,3,16.0,20200716,4,134118
81516,1,17,5,12.0,20200716,4,134125
81517,1,12,8,2.0,20200716,4,134412
81518,1,11,14,,20200716,4,134415
81519,1,21,1,,20200716,4,134633
81520,1,15,1,,20200716,4,134652
81521,1,3,4,4.0,20200716,4,134655
81522,1,19,2,,20200716,4,134856
81523,2,18,4,15.0,20200716,4,134907
81524,1,14,1,,20200716,4,134917
81525,1,22,1,,20200716,4,135203
81526,1,16,1,,20200716,4,135248
81527,2,22,4,15.0,20200716,4,135249
81528,2,22,4,15.0,20200716,4,135332
81529,1,18,2,,20200716,4,135333
81530,1,22,2,,20200716,4,135618
81531,2,14,3,15.0,20200716,4,135626
81532,1,22,1,,20200716,4,135658
81533,1,8,1,,20200716,4,135659
81534,1,11,12,,20200716,4,135756
81535,1,15,8,8.0,20200716,4,135856
81536,1,20,2,,20200716,4,140135
81537,1,17,5,2.0,20200716,4,140137
81538,1,10,15,,20200716,4,140529
81539,1,18,1,,20200716,4,140822
81540,2,18,4,15.0,20200716,4,140940
81541,1,15,7,8.0,20200716,4,141040
81542,2,18,8,15.0,20200716,4,141138
81543,2,13,7,18.0,20200716,4,141223
81544,1,15,3,8.0,20200716,4,141319
81545,1,16,2,,20200716,4,141446
81546,1,1,3,3.0,20200716,4,141455
81547,2,13,7,18.0,20200716,4,141540
81548,1,11,14,,20200716,4,141652
81549,2,12,4,17.0,20200716,4,141849
81550,1,9,1,,20200716,4,141859
81551,1,22,2,,20200716,4,141917
81552,1,8,3,4.0,20200716,4,142033
81553,1,21,2,,20200716,4,142341
81554,1,17,5,1.0,20200716,4,142451
81555,1,12,7,5.0,20200716,4,142641
81556,1,12,3,2.0,20200716,4,142700
81557,1,3,7,3.0,20200716,4,142733
81558,1,19,1,,20200716,4,142736
81559,1,16,1,,20200716,4,143051
81560,1,20,1,,20200716,4,143118
81561,1,12,4,1.0,20200716,4,143205
81562,1,16,4,14.0,20200716,4,143303
81563,1,20,2,,20200716,4,143304
81564,1,8,2,,20200716,4,143323
81565,1,22,1,,20200716,4,143454
81566,1,17,2,,20200716,4,143505
81567,1,17,1,,20200716,4,143507
81568,2,19,3,18.0,20200716,4,143549
81569,1,19,2,,20200716,4,143841
81570,2,18,7,16.0,20200716,4,143958
81571,2,12,7,17.0,20200716,4,144108
81572,1,15,2,,20200716,4,144136
81573,2,14,7,18.0,20200716,4,144213
81574,1,12,8,1.0,20200716,4,144216
81575,1,21,1,,20200716,4,144219
81576,2,17,5,18.0,20200716,4,144404
81577,1,9,3,4.0,20200716,4,144548
81578,2,18,8,16.0,20200716,4,144711
81579,1,20,1,,20200716,4,144728
81580,1,5,1,,20200716,4,144734
81581,2,14,3,15.0,20200716,4,144819
81582,1,3,4,3.0,20200716,4,144842
81583,2,22,3,18.0,20200716,4,144939
81584,2,20,7,18.0,20200716,4,145134
81585,1,12,3,7.0,20200716,4,145317
81586,1,13,4,11.0,20200716,4,145341
81587,1,16,2,,20200716,4,145546
81588,1,17,2,,20200716,4,145547
81589,1,9,2,,20200716,4,145624
81590,2,20,3,16.0,20200716,4,150041
81591,1,19,1,,20200716,4,150050
81592,1,11,11,,20200716,4,150119
81593,1,16,1,,20200716,4,150138
81594,1,11,15,,20200716,4,150150
81595,1,3,3,10.0,20200716,4,150150
81596,1,3,8,9.0,20200716,4,150255
81597,1,10,14,,20200716,4,150314
81598,2,12,8,17.0,20200716,4,150351
81599,2,20,8,18.0,20200716,4,150451
81600,1,8,1,,20200716,4,150500
81601,2,22,3,18.0,20200716,4,150544
81602,2,22,4,15.0,20200716,4,150558
81603,1,20,2,,20200716,4,150624
81604,1,2,1,,20200716,4,150645
81605,1,10,15,,20200716,4,150704
81606,1,17,1,,20200716,4,150726
81607,1,17,2,,20200716,4,150732
81608,2,19,3,16.0,20200716,4,150738
81609,1,15,1,,20200716,4,150826
81610,1,10,12,,20200716,4,150904
81611,1,13,2,,20200716,4,150919
81612,1,3,8,9.0,20200716,4,150931
81613,1,19,2,,20200716,4,150940
81614,1,19,1,,20200716,4,151030
81615,2,12,8,17.0,20200716,4,151106
81616,1,16,4,14.0,20200716,4,151107
81617,1,12,8,7.0,20200716,4,151138
81618,1,1,7,3.0,20200716,4,151226
81619,2,22,3,18.0,20200716,4,151449
81620,1,2,7,10.0,20200716,4,151452
81621,1,7,3,4.0,20200716,4,151558
81622,1,19,2,,20200716,4,151613
81623,1,12,3,5.0,20200716,4,151731
81624,1,19,1,,20200716,4,151759
81625,1,8,2,,20200716,4,151807
81626,1,20,1,,20200716,4,151838
81627,2,19,3,18.0,20200716,4,151908
81628,1,17,1,,20200716,4,151959
81629,1,17,5,7.0,20200716,4,152147
81630,1,16,2,,20200716,4,152312
81631,1,15,4,8.0,20200716,4,152535
81632,1,15,4,8.0,20200716,4,152545
81633,1,15,2,,20200716,4,152545
81634,1,11,13,,20200716,4,152614
81635,1,9,1,,20200716,4,152633
81636,1,12,3,1.0,20200716,4,152644
81637,2,20,7,18.0,20200716,4,152700
81638,2,19,3,18.0,20200716,4,152703
81639,2,21,4,15.0,20200716,4,152734
81640,1,16,1,,20200716,4,152759
81641,1,2,7,3.0,20200716,4,152849
81642,1,15,1,,20200716,4,152856
81643,1,18,2,,20200716,4,152858
81644,2,14,4,18.0,20200716,4,153009
81645,1,1,2,,20200716,4,153010
81646,1,15,8,8.0,20200716,4,153112
81647,1,13,1,,20200716,4,153247
81648,1,16,3,11.0,20200716,4,153327
81649,1,2,7,9.0,20200716,4,153642
81650,1,15,7,8.0,20200716,4,153702
81651,1,4,3,4.0,20200716,4,153739
81652,1,6,1,,20200716,4,153815
81653,1,2,8,9.0,20200716,4,153847
81654,2,12,3,17.0,20200716,4,153907
81655,1,1,1,,20200716,4,154015
81656,2,12,7,17.0,20200716,4,154019
81657,1,15,2,,20200716,4,154100
81658,1,10,13,,20200716,4,154329
81659,2,22,4,15.0,20200716,4,154356
81660,1,7,3,4.0,20200716,4,154407
81661,1,11,11,,20200716,4,154412
81662,1,18,1,,20200716,4,154442
81663,1,16,2,,20200716,4,154515
81664,2,21,4,15.0,20200716,4,154702
81665,1,20,2,,20200716,4,154732
81666,1,10,13,,20200716,4,154748
81667,1,16,1,,20200716,4,154748
81668,2,18,7,16.0,20200716,4,154752
81669,2,18,8,15.0,20200716,4,154825
81670,1,6,2,,20200716,4,154923
81671,1,12,8,5.0,20200716,4,155227
81672,2,21,4,15.0,20200716,4,155228
81673,1,20,1,,20200716,4,155233
81674,1,14,4,11.0,20200716,4,155235
81675,1,2,8,4.0,20200716,4,155419
81676,2,20,8,18.0,20200716,4,155505
81677,1,19,2,,20200716,4,155621
81678,1,16,2,,20200716,4,155629
81679,1,15,1,,20200716,4,155905
81680,1,3,2,,20200716,4,155913
81681,1,16,1,,20200716,4,160022
81682,1,10,13,,20200716,4,160052
81683,1,19,1,,20200716,4,160158
81684,1,15,7,8.0,20200716,4,160547
81685,2,20,8,18.0,20200716,4,160628
81686,1,14,7,11.0,20200716,4,160650
81687,1,3,1,,20200716,4,160721
81688,1,16,3,4.0,20200716,4,160823
81689,2,20,8,18.0,20200716,4,160923
81690,1,17,2,,20200716,4,161001
81691,1,17,1,,20200716,4,161033
81692,1,17,2,,20200716,4,161107
81693,1,19,2,,20200716,4,161526
81694,1,2,3,11.0,20200716,4,161535
81695,1,6,1,,20200716,4,161553
81696,1,9,2,,20200716,4,161643
81697,1,13,2,,20200716,4,161650
81698,2,18,7,15.0,20200716,4,161736
81699,1,12,4,5.0,20200716,4,161745
81700,1,20,2,,20200716,4,161809
81701,1,17,1,,20200716,4,161815
81702,1,15,2,,20200716,4,161818
81703,2,18,3,16.0,20200716,4,161911
81704,1,15,1,,20200716,4,161936
81705,1,1,3,2.0,20200716,4,162016
81706,1,17,5,4.0,20200716,4,162044
81707,1,11,15,,20200716,4,162129
81708,1,9,1,,20200716,4,162145
81709,1,12,8,6.0,20200716,4,162157
81710,1,20,1,,20200716,4,162309
81711,2,22,3,15.0,20200716,4,162317
81712,1,13,1,,20200716,4,162346
81713,1,14,8,19.0,20200716,4,162538
81714,2,18,3,16.0,20200716,4,162610
81715,1,15,7,8.0,20200716,4,162632
81716,1,12,8,6.0,20200716,4,162655
81717,2,20,3,17.0,20200716,4,162949
81718,1,18,2,,20200716,4,163103
81719,1,11,12,,20200716,4,163133
81720,1,3,3,1.0,20200716,4,163221
81721,2,22,4,15.0,20200716,4,163358
81722,1,19,1,,20200716,4,163408
81723,1,15,8,8.0,20200716,4,163539
81724,1,21,2,,20200716,4,163540
81725,1,20,2,,20200716,4,163741
81726,1,15,4,8.0,20200716,4,163801
81727,1,20,1,,20200716,4,163844
81728,2,17,5,15.0,20200716,4,163910
81729,1,14,7,11.0,20200716,4,163947
81730,1,12,4,2.0,20200716,4,164013
81731,1,3,2,,20200716,4,164225
81732,1,18,1,,20200716,4,164232
81733,2,19,3,17.0,20200716,4,164328
81734,1,10,2,,20200716,4,164334
81735,1,14,2,,20200716,4,164347
81736,1,14,1,,20200716,4,164403
81737,1,2,8,4.0,20200716,4,164425
81738,2,18,8,16.0,20200716,4,164428
81739,1,12,7,1.0,20200716,4,164530
81740,1,2,2,,20200716,4,164631
81741,1,12,3,7.0,20200716,4,164748
81742,1,17,5,13.0,20200716,4,164748
81743,1,10,1,,20200716,4,164816
81744,1,10,12,,20200716,4,164829
81745,1,17,5,12.0,20200716,4,164952
81746,1,21,1,,20200716,4,165413
81747,1,17,5,3.0,20200716,4,165430
81748,1,17,5,14.0,20200716,4,165617
81749,2,19,3,17.0,20200716,4,165816
81750,1,17,2,,20200716,4,165948
81751,1,15,4,8.0,20200716,4,165949
81752,1,20,2,,20200717,5,90056
81753,1,6,3,3.0,20200717,5,90136
81754,1,19,3,19.0,20200717,5,90247
81755,2,18,8,15.0,20200717,5,90351
81756,1,16,8,10.0,20200717,5,90426
81757,1,17,1,,20200717,5,91025
81758,2,14,7,18.0,20200717,5,91026
81759,1,3,1,,20200717,5,91107
81760,1,20,1,,20200717,5,91127
81761,2,22,4,15.0,20200717,5,91226
81762,2,19,3,18.0,20200717,5,91258
81763,1,10,2,,20200717,5,91400
81764,1,10,1,,20200717,5,91415
81765,2,14,4,18.0,20200717,5,91458
81766,2,22,4,15.0,20200717,5,91459
81767,1,16,2,,20200717,5,91741
81768,1,12,3,1.0,20200717,5,91800
81769,1,15,7,8.0,20200717,5,91922
81770,1,13,3,19.0,20200717,5,92148
81771,1,13,8,11.0,20200717,5,92242
81772,1,9,2,,20200717,5,92356
81773,1,15,8,8.0,20200717,5,92512
81774,1,15,8,8.0,20200717,5,92635
81775,1,16,1,,20200717,5,92707
81776,1,10,13,,20200717,5,92726
81777,2,20,3,18.0,20200717,5,92733
81778,1,12,4,7.0,20200717,5,92741
81779,1,20,2,,20200717,5,92934
81780,1,13,8,19.0,20200717,5,93037
81781,1,19,3,19.0,20200717,5,93224
81782,1,5,2,,20200717,5,93236
81783,1,20,1,,20200717,5,93259
81784,1,11,14,,20200717,5,93354
81785,1,12,3,5.0,20200717,5,93501
81786,1,12,7,6.0,20200717,5,93527
81787,2,20,3,18.0,20200717,5,93605
81788,1,12,8,1.0,20200717,5,93617
81789,1,12,2,,20200717,5,93644
81790,1,19,2,,20200717,5,93802
81791,1,15,7,8.0,20200717,5,93905
81792,2,21,4,15.0,20200717,5,93911
81793,1,19,1,,20200717,5,93943
81794,1,22,2,,20200717,5,93953
81795,1,19,3,19.0,20200717,5,94003
81796,1,16,4,12.0,20200717,5,94135
81797,1,15,4,8.0,20200717,5,94329
81798,1,15,4,8.0,20200717,5,94352
81799,1,19,2,,20200717,5,94408
81800,2,14,8,18.0,20200717,5,94446
81801,1,11,2,,20200717,5,94502
81802,2,18,7,16.0,20200717,5,94615
81803,1,19,1,,20200717,5,94659
81804,1,11,1,,20200717,5,94821
81805,1,15,3,8.0,20200717,5,94844
81806,1,13,7,11.0,20200717,5,94926
81807,1,21,2,,20200717,5,94956
81808,1,10,2,,20200717,5,95103
81809,1,13,2,,20200717,5,95127
81810,1,13,1,,20200717,5,95148
81811,1,22,1,,20200717,5,95150
81812,1,12,1,,20200717,5,95214
81813,1,1,8,3.0,20200717,5,95239
81814,1,21,1,,20200717,5,95352
81815,1,15,8,8.0,20200717,5,95359
81816,1,3,3,12.0,20200717,5,95444
81817,2,22,4,15.0,20200717,5,95455
81818,1,1,2,,20200717,5,95459
81819,1,11,12,,20200717,5,95544
81820,1,14,8,19.0,20200717,5,95641
81821,1,16,2,,20200717,5,95720
81822,1,4,2,,20200717,5,95921
81823,1,21,2,,20200717,5,95950
81824,1,15,4,8.0,20200717,5,100002
81825,1,17,2,,20200717,5,100033
81826,1,16,1,,20200717,5,100314
81827,1,15,3,8.0,20200717,5,100401
81828,1,12,7,7.0,20200717,5,100453
81829,1,12,3,7.0,20200717,5,100709
81830,2,19,3,17.0,20200717,5,100842
81831,1,17,1,,20200717,5,100944
81832,1,16,8,14.0,20200717,5,100955
81833,1,19,2,,20200717,5,101043
81834,1,14,4,19.0,20200717,5,101242
81835,1,16,8,13.0,20200717,5,101248
81836,2,18,3,16.0,20200717,5,101356
81837,1,21,1,,20200717,5,101409
81838,1,16,2,,20200717,5,101556
81839,1,12,2,,20200717,5,101618
81840,1,7,3,4.0,20200717,5,101819
81841,1,4,1,,20200717,5,101834
81842,1,21,2,,20200717,5,101905
81843,1,17,2,,20200717,5,102118
81844,1,17,1,,20200717,5,102225
81845,2,18,4,15.0,20200717,5,102336
81846,1,15,4,8.0,20200717,5,102429
81847,2,20,4,18.0,20200717,5,102432
81848,1,2,1,,20200717,5,102441
81849,2,22,3,18.0,20200717,5,102458
81850,2,2,4,16.0,20200717,5,102512
81851,2,18,4,15.0,20200717,5,102531
81852,2,17,5,16.0,20200717,5,102658
81853,1,16,1,,20200717,5,102704
81854,1,10,1,,20200717,5,102753
81855,1,12,1,,20200717,5,102852
81856,1,16,3,13.0,20200717,5,103035
81857,2,20,8,18.0,20200717,5,103124
81858,1,21,1,,20200717,5,103234
81859,1,15,2,,20200717,5,103547
81860,2,12,7,17.0,20200717,5,103611
81861,1,15,1,,20200717,5,103713
81862,1,10,14,,20200717,5,103804
81863,2,21,3,18.0,20200717,5,103905
81864,1,21,2,,20200717,5,103908
81865,1,9,1,,20200717,5,103943
81866,1,12,3,1.0,20200717,5,104015
81867,2,18,7,16.0,20200717,5,104059
81868,2,20,8,18.0,20200717,5,104153
81869,1,19,1,,20200717,5,104200
81870,1,10,12,,20200717,5,104207
81871,1,18,2,,20200717,5,104217
81872,1,15,2,,20200717,5,104351
81873,1,21,1,,20200717,5,104405
81874,1,12,8,1.0,20200717,5,104425
81875,1,16,8,10.0,20200717,5,104456
81876,1,17,5,5.0,20200717,5,104510
81877,1,10,2,,20200717,5,104600
81878,1,14,8,11.0,20200717,5,104614
81879,2,13,3,17.0,20200717,5,104657
81880,1,11,11,,20200717,5,104710
81881,1,9,3,4.0,20200717,5,104818
81882,1,20,2,,20200717,5,104845
81883,1,2,4,10.0,20200717,5,105007
81884,1,10,1,,20200717,5,105113
81885,1,13,8,19.0,20200717,5,105123
81886,1,17,2,,20200717,5,105353
81887,2,13,8,18.0,20200717,5,105424
81888,1,13,4,11.0,20200717,5,105434
81889,1,18,1,,20200717,5,105456
81890,1,15,1,,20200717,5,105519
81891,1,15,7,8.0,20200717,5,105621
81892,1,19,2,,20200717,5,105627
81893,1,12,4,7.0,20200717,5,105649
81894,1,17,1,,20200717,5,105833
81895,1,20,1,,20200717,5,105840
81896,2,20,8,18.0,20200717,5,105954
81897,1,5,1,,20200717,5,110116
81898,2,17,5,17.0,20200717,5,110117
81899,1,16,3,8.0,20200717,5,110131
81900,1,6,2,,20200717,5,110251
81901,1,17,2,,20200717,5,110338
81902,1,8,1,,20200717,5,110349
81903,2,18,8,16.0,20200717,5,110353
81904,1,11,13,,20200717,5,110433
81905,1,15,3,8.0,20200717,5,110535
81906,1,10,15,,20200717,5,110540
81907,1,5,3,3.0,20200717,5,110721
81908,2,22,3,15.0,20200717,5,110812
81909,2,20,3,17.0,20200717,5,111031
81910,1,7,2,,20200717,5,111200
81911,1,10,13,,20200717,5,111516
81912,1,12,7,2.0,20200717,5,111532
81913,2,20,4,18.0,20200717,5,111539
81914,1,10,13,,20200717,5,111612
81915,1,21,2,,20200717,5,111634
81916,1,19,1,,20200717,5,111845
81917,1,15,2,,20200717,5,112027
81918,1,3,7,3.0,20200717,5,112155
81919,2,18,7,15.0,20200717,5,112211
81920,2,12,3,17.0,20200717,5,112257
81921,1,20,2,,20200717,5,112327
81922,1,3,4,12.0,20200717,5,112523
81923,1,16,7,13.0,20200717,5,112541
81924,1,20,1,,20200717,5,112658
81925,1,20,2,,20200717,5,112800
81926,1,21,1,,20200717,5,112813
81927,1,10,15,,20200717,5,112818
81928,2,22,3,18.0,20200717,5,112923
81929,2,19,3,17.0,20200717,5,113208
81930,1,17,1,,20200717,5,113251
81931,2,19,3,17.0,20200717,5,113405
81932,1,15,1,,20200717,5,113544
81933,2,18,4,15.0,20200717,5,113644
81934,1,17,2,,20200717,5,113738
81935,1,3,8,3.0,20200717,5,113826
81936,1,13,8,11.0,20200717,5,113838
81937,1,17,1,,20200717,5,113838
81938,2,12,8,17.0,20200717,5,113843
81939,1,16,3,8.0,20200717,5,113851
81940,2,3,4,16.0,20200717,5,114040
81941,1,8,2,,20200717,5,114114
81942,2,21,3,18.0,20200717,5,114146
81943,1,20,1,,20200717,5,114157
81944,1,11,15,,20200717,5,114430
81945,2,18,7,16.0,20200717,5,114449
81946,2,14,4,18.0,20200717,5,114548
81947,2,20,4,18.0,20200717,5,114714
81948,1,19,2,,20200717,5,114717
81949,2,3,4,16.0,20200717,5,114727
81950,2,20,3,16.0,20200717,5,114729
81951,1,11,13,,20200717,5,114813
81952,2,22,3,18.0,20200717,5,114854
81953,1,17,5,5.0,20200717,5,114858
81954,2,20,4,18.0,20200717,5,114945
81955,1,17,2,,20200717,5,114949
81956,1,19,1,,20200717,5,115038
81957,1,14,8,11.0,20200717,5,115156
81958,1,15,4,8.0,20200717,5,115218
81959,1,17,1,,20200717,5,115219
81960,1,19,2,,20200717,5,115335
81961,1,15,4,8.0,20200717,5,115336
81962,2,18,3,15.0,20200717,5,115551
81963,1,1,1,,20200717,5,115606
81964,1,15,2,,20200717,5,115636
81965,2,14,3,16.0,20200717,5,115650
81966,1,19,1,,20200717,5,115829
81967,1,14,8,19.0,20200717,5,115845
81968,1,16,8,10.0,20200717,5,115915
81969,1,14,8,19.0,20200717,5,115927
81970,2,19,3,18.0,20200717,5,120002
81971,1,22,2,,20200717,5,120007
81972,1,11,13,,20200717,5,120016
81973,1,20,2,,20200717,5,120108
81974,2,18,3,15.0,20200717,5,120206
81975,1,19,3,19.0,20200717,5,120330
81976,1,3,8,9.0,20200717,5,120345
81977,2,19,3,17.0,20200717,5,120428
81978,1,7,1,,20200717,5,120748
81979,1,2,4,3.0,20200717,5,120749
81980,2,18,4,15.0,20200717,5,120825
81981,1,14,8,11.0,20200717,5,120827
81982,1,1,7,10.0,20200717,5,120950
81983,1,22,1,,20200717,5,120955
81984,1,1,3,9.0,20200717,5,121222
81985,1,17,5,10.0,20200717,5,121331
81986,2,12,4,17.0,20200717,5,121541
81987,1,16,8,14.0,20200717,5,121607
81988,2,19,3,17.0,20200717,5,121834
81989,1,14,2,,20200717,5,121920
81990,2,21,4,15.0,20200717,5,122052
81991,1,18,2,,20200717,5,122103
81992,1,17,2,,20200717,5,122133
81993,2,22,4,15.0,20200717,5,122143
81994,1,14,1,,20200717,5,122157
81995,1,15,1,,20200717,5,122246
81996,1,1,4,12.0,20200717,5,122314
81997,1,17,1,,20200717,5,122318
81998,1,10,13,,20200717,5,122339
81999,2,21,4,15.0,20200717,5,122350
82000,1,13,4,11.0,20200717,5,122511
82001,1,14,4,19.0,20200717,5,122552
82002,1,19,2,,20200717,5,122602
82003,1,1,3,2.0,20200717,5,122807
82004,1,20,1,,20200717,5,122851
82005,1,18,1,,20200717,5,122858
82006,1,10,2,,20200717,5,122943
82007,2,18,4,15.0,20200717,5,123121
82008,1,2,3,19.0,20200717,5,123229
82009,2,21,4,15.0,20200717,5,123244
82010,1,17,5,10.0,20200717,5,123303
82011,2,21,3,15.0,20200717,5,123303
82012,1,19,1,,20200717,5,123500
82013,2,20,3,18.0,20200717,5,123526
82014,1,16,2,,20200717,5,123626
82015,1,12,3,1.0,20200717,5,123820
82016,1,19,2,,20200717,5,123839
82017,1,19,1,,20200717,5,123851
82018,1,6,1,,20200717,5,123858
82019,1,17,5,7.0,20200717,5,124125
82020,1,15,2,,20200717,5,124246
82021,2,20,4,18.0,20200717,5,124626
82022,1,12,4,7.0,20200717,5,124640
82023,1,3,2,,20200717,5,124646
82024,1,12,4,2.0,20200717,5,124723
82025,2,20,7,18.0,20200717,5,124728
82026,1,18,2,,20200717,5,125015
82027,1,17,2,,20200717,5,125137
82028,2,12,8,17.0,20200717,5,125145
82029,1,15,1,,20200717,5,125252
82030,1,9,3,3.0,20200717,5,125350
82031,1,3,1,,20200717,5,125427
82032,2,20,3,18.0,20200717,5,125630
82033,1,16,1,,20200717,5,125755
82034,1,19,2,,20200717,5,125828
82035,2,13,3,18.0,20200717,5,125901
82036,1,19,1,,20200717,5,130040
82037,1,11,15,,20200717,5,130244
82038,1,20,2,,20200717,5,130314
82039,1,4,3,4.0,20200717,5,130318
82040,1,12,2,,20200717,5,130348
82041,2,13,8,18.0,20200717,5,130353
82042,1,11,15,,20200717,5,130402
82043,1,19,3,19.0,20200717,5,130437
82044,2,14,3,17.0,20200717,5,130514
82045,1,12,1,,20200717,5,130611
82046,2,13,7,18.0,20200717,5,130656
82047,2,19,3,17.0,20200717,5,130729
82048,1,20,1,,20200717,5,130751
82049,2,14,4,18.0,20200717,5,130802
82050,2,12,7,17.0,20200717,5,130803
82051,2,14,3,18.0,20200717,5,130833
82052,1,13,2,,20200717,5,130858
82053,2,19,3,18.0,20200717,5,130909
82054,1,15,2,,20200717,5,131017
82055,2,20,7,18.0,20200717,5,131105
82056,1,15,1,,20200717,5,131127
82057,1,15,4,8.0,20200717,5,131147
82058,1,12,8,1.0,20200717,5,131213
82059,1,16,7,12.0,20200717,5,131216
82060,1,16,8,13.0,20200717,5,131250
82061,1,12,7,5.0,20200717,5,131454
82062,1,13,1,,20200717,5,131551
82063,1,1,8,9.0,20200717,5,131605
82064,2,19,3,16.0,20200717,5,131614
82065,2,20,3,17.0,20200717,5,131704
82066,2,21,3,15.0,20200717,5,131736
82067,1,18,1,,20200717,5,131745
82068,1,12,4,7.0,20200717,5,131746
82069,1,12,2,,20200717,5,131809
82070,2,20,7,18.0,20200717,5,131843
82071,1,11,15,,20200717,5,131911
82072,1,16,2,,20200717,5,131920
82073,1,19,2,,20200717,5,132030
82074,1,12,1,,20200717,5,132117
82075,1,14,2,,20200717,5,132132
82076,2,18,3,16.0,20200717,5,132341
82077,2,20,3,16.0,20200717,5,132403
82078,1,16,1,,20200717,5,132418
82079,2,13,4,18.0,20200717,5,132421
82080,1,10,1,,20200717,5,132637
82081,2,18,7,15.0,20200717,5,132647
82082,1,10,14,,20200717,5,132813
82083,1,12,7,7.0,20200717,5,133105
82084,1,18,2,,20200717,5,133129
82085,1,2,8,9.0,20200717,5,133333
82086,1,4,3,3.0,20200717,5,133431
82087,1,11,14,,20200717,5,133525
82088,1,18,1,,20200717,5,133533
82089,1,14,1,,20200717,5,133610
82090,2,20,3,17.0,20200717,5,133758
82091,1,11,2,,20200717,5,133929
82092,1,3,7,3.0,20200717,5,133955
82093,1,17,1,,20200717,5,134018
82094,1,2,8,3.0,20200717,5,134026
82095,1,13,3,19.0,20200717,5,134207
82096,1,14,3,19.0,20200717,5,134349
82097,1,4,2,,20200717,5,134448
82098,1,19,1,,20200717,5,134501
82099,1,2,2,,20200717,5,134507
82100,2,21,4,15.0,20200717,5,134545
82101,1,22,2,,20200717,5,134558
82102,1,13,4,19.0,20200717,5,134643
82103,1,2,1,,20200717,5,134720
82104,2,18,7,15.0,20200717,5,134754
82105,2,18,7,16.0,20200717,5,134914
82106,2,14,4,18.0,20200717,5,134940
82107,2,19,3,18.0,20200717,5,135027
82108,1,2,2,,20200717,5,135028
82109,1,16,4,13.0,20200717,5,135059
82110,2,18,4,15.0,20200717,5,135107
82111,2,15,3,18.0,20200717,5,135301
82112,1,18,2,,20200717,5,135308
82113,1,14,4,11.0,20200717,5,135338
82114,1,18,1,,20200717,5,135358
82115,1,17,2,,20200717,5,135428
82116,1,16,3,13.0,20200717,5,135531
82117,2,19,3,17.0,20200717,5,135938
82118,1,8,1,,20200717,5,135944
82119,1,17,1,,20200717,5,140034
82120,1,10,14,,20200717,5,140233
82121,2,19,3,17.0,20200717,5,140338
82122,1,12,2,,20200717,5,140511
82123,1,15,4,8.0,20200717,5,140513
82124,1,19,2,,20200717,5,140556
82125,1,15,8,8.0,20200717,5,140618
82126,1,12,1,,20200717,5,140958
82127,1,16,3,12.0,20200717,5,141017
82128,2,18,4,15.0,20200717,5,141021
82129,2,12,8,17.0,20200717,5,141036
82130,1,16,7,14.0,20200717,5,141104
82131,1,13,2,,20200717,5,141117
82132,1,15,3,8.0,20200717,5,141151
82133,1,18,2,,20200717,5,141220
82134,1,12,8,1.0,20200717,5,141332
82135,1,3,2,,20200717,5,141445
82136,1,10,15,,20200717,5,141724
82137,2,20,7,18.0,20200717,5,141728
82138,1,22,1,,20200717,5,141731
82139,1,18,1,,20200717,5,141744
82140,1,17,2,,20200717,5,141905
82141,2,18,4,15.0,20200717,5,142018
82142,1,3,1,,20200717,5,142033
82143,1,19,1,,20200717,5,142044
82144,1,3,4,10.0,20200717,5,142045
82145,2,19,3,16.0,20200717,5,142131
82146,1,15,3,8.0,20200717,5,142240
82147,2,22,3,15.0,20200717,5,142251
82148,1,17,1,,20200717,5,142425
82149,1,16,7,14.0,20200717,5,142442
82150,2,18,8,15.0,20200717,5,142506
82151,2,19,3,16.0,20200717,5,142720
82152,1,16,3,4.0,20200717,5,142835
82153,1,6,2,,20200717,5,142955
82154,1,12,7,1.0,20200717,5,143026
82155,1,13,1,,20200717,5,143129
82156,1,19,2,,20200717,5,143417
82157,1,3,4,12.0,20200717,5,143423
82158,1,1,8,4.0,20200717,5,143424
82159,1,1,7,4.0,20200717,5,143431
82160,2,18,3,15.0,20200717,5,143444
82161,1,15,8,8.0,20200717,5,143455
